id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Cost percentage per listing,Gross Income from property per listing
698327,Clean Cute Private Room in CHELSEA,3579337,Nina,Manhattan,Chelsea,40.74034,-74.00259,Private room,72,14,11,2017-12-08,0.16,3,297,20.95%,56.92
698514,"SUNNY LOFT: Greenwich Village, NYC",3579116,Kristin,Manhattan,West Village,40.73105,-74.00285,Entire home/apt,250,80,5,2017-05-03,0.06,2,78,20.95%,197.63
698882,The Serenity Room in Historic BKLYN,2994135,Devin  & Justin,Brooklyn,Cobble Hill,40.68902,-73.99517,Private room,69,2,13,2016-12-31,0.37,1,0,20.95%,54.54
701227,Cozy Private room in Fort Greene,3598306,Afaliah,Brooklyn,Fort Greene,40.6967,-73.97622,Private room,80,2,14,2017-10-06,0.17,2,364,20.95%,63.24
703745,Great apt in the heart of E Village,3597177,Ori,Manhattan,East Village,40.72225,-73.98496,Entire home/apt,130,7,11,2016-10-02,0.14,1,0,20.95%,102.77
712136,Room Available-Close to Manhattan-B,3625735,Marianne,Staten Island,Concord,40.60213,-74.0893,Private room,75,30,36,2017-08-29,0.44,2,362,20.95%,59.29
720274,Nice studio apartment in Brooklyn!,3717536,Adam,Brooklyn,Crown Heights,40.67471,-73.95324,Entire home/apt,100,5,9,2017-04-16,0.11,1,0,20.95%,79.05
723523,MANHATTAN CHARMER WOW - ALL YOURS!!,3390362,Neill,Manhattan,Upper East Side,40.77042,-73.96145,Entire home/apt,200,2,59,2017-08-21,0.73,1,0,20.95%,158.1
727835,Pristine Room and Art Experience,3772684,Glasshouse,Brooklyn,Williamsburg,40.70866,-73.95166,Private room,99,6,89,2017-12-12,1.09,2,89,20.95%,78.26
727964,Garden Pl Historical Artist studio,3493470,Tari,Brooklyn,Brooklyn Heights,40.69127,-73.99552,Entire home/apt,160,1,17,2016-03-15,0.21,1,0,20.95%,126.48
728409,Huge Room in South Williamsburg,3778274,AJ And Freddy,Brooklyn,Williamsburg,40.70061,-73.9552,Private room,65,2,164,2017-01-01,2.07,2,0,20.95%,51.38
731316,"Sunny & Clean Apt, Ideal Location",3805397,Christa,Manhattan,Chelsea,40.74092,-74.00037,Entire home/apt,140,1,6,2016-05-25,0.07,1,0,20.95%,110.67
734749,"QUIET spacious 1BR, great location!",3831783,Shahar,Manhattan,Upper West Side,40.78361,-73.97645,Entire home/apt,155,181,82,2016-08-26,1.07,1,188,20.95%,122.53
737126,Williamsburg Loft!! Bedford L 1blk!,3847832,Eric,Brooklyn,Williamsburg,40.71714,-73.95447,Shared room,195,2,80,2017-05-26,0.98,1,364,20.95%,154.15
741354,Simple and cozy place on the beach,2577615,Ella,Brooklyn,Brighton Beach,40.57728,-73.95362,Entire home/apt,73,30,21,2017-04-18,0.26,1,251,20.95%,57.71
742779,Upper West Side Stunner,3889339,Stacey,Manhattan,Morningside Heights,40.80529,-73.96467,Entire home/apt,125,2,7,2017-12-15,0.09,1,358,20.95%,98.81
748656,Cozy Vintage Studio in Flushing (Close to LGA/JFK),1687335,Aim??e,Queens,Flushing,40.76372,-73.79201,Shared room,108,5,2,2017-08-01,0.08,1,0,20.95%,85.37
749896,"1 Bed Williamsburg Apt, Amazing Loc",3941862,Phil,Brooklyn,Williamsburg,40.7189,-73.95725,Entire home/apt,175,3,3,2016-10-15,0.05,1,0,20.95%,138.34
749965,Charming Brooklyn Abode,3905456,Amber,Brooklyn,Flatbush,40.64294,-73.96016,Entire home/apt,110,1,3,2016-08-21,0.05,1,0,20.95%,86.96
752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,Greenwich Village,40.72863,-74.00137,Entire home/apt,200,4,11,2017-05-20,0.14,1,259,20.95%,158.1
752783,LUXURY BROOKLYN LOFT STEPS TO PARK & SUBWAY,3959655,Eric And Aoife,Brooklyn,Windsor Terrace,40.65142,-73.97601,Entire home/apt,149,21,52,2017-06-24,0.64,2,0,20.95%,117.78
756655,Light-Filled Prospect Height Apt.,3983140,Randy,Brooklyn,Prospect Heights,40.68116,-73.96559,Entire home/apt,250,3,61,2017-05-22,0.76,1,0,20.95%,197.63
764052,1 Bedroom Apartment in quiet area.,2618273,Sabrina,Queens,Ditmars Steinway,40.77466,-73.91807,Entire home/apt,390,3,1,2016-12-27,0.03,1,89,20.95%,308.3
765315,Bed & Bathroom in Williamsburg Loft,4034995,Susan,Brooklyn,Williamsburg,40.71203,-73.95993,Private room,115,2,91,2017-04-30,1.18,1,258,20.95%,90.91
769175,Gorgeous apt. steps from subway,4061660,Amy,Manhattan,Washington Heights,40.83556,-73.94609,Private room,65,30,1,2017-07-01,0.04,1,249,20.95%,51.38
769279,Room for rent in East Village,1228080,Sasha,Manhattan,East Village,40.72439,-73.97767,Private room,100,7,1,2016-05-01,0.03,1,0,20.95%,79.05
770960,Cozy 1 BR in Prospect Heights,4067211,Stephane & Hana,Brooklyn,Prospect Heights,40.67453,-73.96759,Entire home/apt,155,3,13,2016-04-21,0.16,1,0,20.95%,122.53
780205,"Large 2 bedroom, full floor apt.",4092307,Eddie,Manhattan,Civic Center,40.71247,-73.99873,Entire home/apt,225,3,3,2017-01-02,0.07,2,189,20.95%,177.86
781486,Spacious room in historic house,2723812,Libertad,Bronx,Port Morris,40.80461,-73.92276,Private room,60,3,86,2017-12-12,1.13,2,1,20.95%,47.43
782063,Cozy apartment steps to subway,4125000,Joseph,Brooklyn,Bedford-Stuyvesant,40.68191,-73.95475,Entire home/apt,119,5,7,2016-04-23,0.09,1,0,20.95%,94.07
785978,For cat lovers - East Village 1 bdr,953375,Wiebke,Manhattan,East Village,40.72762,-73.98218,Entire home/apt,135,5,18,2016-11-13,0.24,1,0,20.95%,106.72
788035,Room in 2 Bdr Apt in Nolita/Soho LES,4105376,Luis,Manhattan,Nolita,40.72232,-73.99343,Private room,95,7,46,2017-11-18,0.57,1,0,20.95%,75.1
789559,Love NYC!  Luxury Apt Upper West ,4160421,Adam,Manhattan,Upper West Side,40.77775,-73.98732,Entire home/apt,295,10,11,2017-06-24,0.14,1,0,20.95%,233.2
793951,Beautiful Bedroom in Harlem,4182834,Cruz,Manhattan,Harlem,40.82169,-73.93882,Private room,78,1,52,2017-08-14,0.66,1,0,20.95%,61.66
794245,Historic Brownstone Private Garden,3069794,Hayley,Brooklyn,Bedford-Stuyvesant,40.68356,-73.94042,Private room,60,14,12,2016-09-01,0.22,2,0,20.95%,47.43
794281,Open loft in the heart of Union Sq.,2275401,Amir,Manhattan,Greenwich Village,40.73545,-73.9931,Entire home/apt,220,6,23,2017-01-02,0.29,1,0,20.95%,173.91
796370,Monthly discount - 2 bedroom  - upper east side,61491,D,Manhattan,Upper East Side,40.77043,-73.9515,Entire home/apt,150,25,1,2017-09-30,0.05,2,207,20.95%,118.58
796490,Park Slope House -private room -1 block from metro,4107826,Mike,Brooklyn,South Slope,40.66882,-73.98841,Private room,65,5,5,2016-09-28,0.14,1,0,20.95%,51.38
797696,Prime Williamsburg location with private deck,4025188,Suzanne,Brooklyn,Williamsburg,40.70773,-73.9566,Private room,101,2,32,2017-08-19,0.4,1,0,20.95%,79.84
798128,Large one-bed apt Upper East Side,4160649,Alex,Manhattan,Upper East Side,40.77483,-73.94674,Entire home/apt,175,3,1,2017-01-03,0.03,1,0,20.95%,138.34
799829,Small Town in the Big Apple!,4153233,Ted,Manhattan,Washington Heights,40.85262,-73.93821,Entire home/apt,192,2,41,2017-12-30,0.6,2,0,20.95%,151.78
799900,"Amazing apartment near museum, gardens & park!",4211266,Nora,Brooklyn,Prospect Heights,40.67338,-73.96415,Entire home/apt,150,17,3,2016-09-26,0.07,1,0,20.95%,118.58
799924,"Big Loft in Bushwick: Unfurnished, longterm sublet",2291000,Tommy,Brooklyn,Williamsburg,40.70538,-73.92946,Entire home/apt,163,1,3,2016-06-27,0.04,1,0,20.95%,128.85
804194,Large but cosy Bushwick apartment,4232762,Sigfus,Brooklyn,Williamsburg,40.70747,-73.93879,Entire home/apt,275,7,2,2016-01-07,0.03,1,0,20.95%,217.39
808705,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,3038687,Karen,Manhattan,Hell's Kitchen,40.76704,-73.98345,Entire home/apt,139,45,16,2017-11-20,0.21,8,0,20.95%,109.88
810346,"Beautiful Apartment, Great Location",4252490,Luka,Brooklyn,Williamsburg,40.70281,-73.94328,Private room,80,10,15,2017-06-01,0.3,1,0,20.95%,63.24
810681,"City View From Brooklyn??"" 2Bd+2Bth",2184470,Said,Brooklyn,Clinton Hill,40.69319,-73.96351,Entire home/apt,250,5,2,2017-01-01,0.03,1,0,20.95%,197.63
811198,Downtown Manhattan Luxury 1 Bedroom,4265697,Justin,Manhattan,Chelsea,40.74117,-73.99517,Entire home/apt,349,3,3,2016-11-13,0.07,1,0,20.95%,275.88
811238,Warm and Beautiful Harlem Apartment,4266017,Connie & Michael,Manhattan,Harlem,40.80586,-73.94642,Entire home/apt,165,7,8,2016-08-15,0.1,1,234,20.95%,130.43
811299,Radiant Cobble Hill - 1 bedroom,4231668,Darren,Brooklyn,Boerum Hill,40.68515,-73.99055,Entire home/apt,119,5,42,2017-01-02,0.53,1,0,20.95%,94.07
816673,Very Cool Entire Apartment | BUSHWICK,4289709,Elise,Brooklyn,Bushwick,40.69764,-73.93084,Entire home/apt,65,7,4,2017-04-01,0.09,1,0,20.95%,51.38
820946,Charm&Quiet in Hip Greenpt Brooklyn,4311270,Annie,Brooklyn,Greenpoint,40.73319,-73.95623,Private room,110,1,4,2017-12-28,0.18,1,0,20.95%,86.96
824163,Sunny Convienent Bushwick Room,4317067,Kamollio,Brooklyn,Bushwick,40.69763,-73.93102,Private room,42,1,18,2016-10-03,0.35,1,60,20.95%,33.2
826307,"Near Manhatten, NEW Empire Outlets, park!",4192794,Anna,Staten Island,Tompkinsville,40.63132,-74.08799,Private room,47,1,20,2016-11-06,0.26,1,323,20.95%,37.15
828130,Brooklyn Apt next to Prospect Park,4210082,Monica,Brooklyn,Prospect-Lefferts Gardens,40.66229,-73.96296,Private room,70,1,84,2016-10-08,1.06,1,188,20.95%,55.34
831911,Entire apt close to Lincoln Center ,4355788,Ef,Manhattan,Upper West Side,40.77627,-73.98365,Entire home/apt,149,10,9,2017-06-09,0.19,1,0,20.95%,117.78
832596,Spacious 1 BR Near the Water UES,1723222,Nick,Manhattan,Upper East Side,40.77613,-73.94872,Entire home/apt,250,4,1,2016-05-24,0.03,1,0,20.95%,197.63
839058,Midtown Lux Manhattan by 5th Ave,4383196,David,Manhattan,Midtown,40.76188,-73.97193,Entire home/apt,269,5,15,2017-01-03,0.22,1,0,20.95%,212.64
840667,Amazing Greenwich Village w pool,4390058,Jeffrey,Manhattan,Greenwich Village,40.73075,-73.99265,Entire home/apt,349,3,17,2016-11-26,0.21,1,356,20.95%,275.88
841075,Spacious and Clean Brooklyn Flat,4392420,John,Brooklyn,Bushwick,40.70366,-73.9269,Entire home/apt,85,15,22,2016-10-22,0.28,1,0,20.95%,67.19
841211,Spacious Centrally Located Apt!!!,3665164,Joseph,Manhattan,Chelsea,40.7466,-73.99219,Private room,999,10,30,2016-10-12,0.4,1,365,20.95%,789.71
842176,Cozy Room in Williamsburg Loft Apt,3330412,Pierre  & Amira,Brooklyn,Williamsburg,40.71541,-73.94464,Private room,80,4,80,2017-10-18,1.08,1,245,20.95%,63.24
842973,Great 1 bedroom- awesome location,4401275,Ashley,Manhattan,Hell's Kitchen,40.76194,-73.99346,Entire home/apt,175,1,33,2016-03-30,0.44,1,0,20.95%,138.34
846457,Beatiful Studio in williamsburg,945407,Clara,Brooklyn,Williamsburg,40.7141,-73.96477,Entire home/apt,120,3,8,2017-09-25,0.13,1,0,20.95%,94.86
846799,Strawberry B&B,4421935,Maddy,Brooklyn,Bushwick,40.7077,-73.92212,Private room,69,30,51,2017-05-24,0.67,1,7,20.95%,54.54
848170,Gorgeous 1BR near Prospect Park,4428278,Rohit,Brooklyn,Kensington,40.64651,-73.97662,Entire home/apt,100,4,20,2017-09-10,0.26,1,0,20.95%,79.05
849703,"Convenient, Renovated 2 Bedroom",145609,Ceci,Brooklyn,Carroll Gardens,40.67771,-73.99428,Entire home/apt,250,2,82,2016-02-29,1.08,1,0,20.95%,197.63
871076,"LARGE 2 BR w/Dining Room, Balcony, Echo",4590460,Clare,Brooklyn,Bensonhurst,40.6101,-73.99591,Entire home/apt,115,4,6,2017-12-06,0.08,1,0,20.95%,90.91
883209,World Travelers to Couchcrash in BK,4158086,Vivian,Brooklyn,Bedford-Stuyvesant,40.69132,-73.94205,Shared room,50,3,15,2017-09-16,0.2,1,365,20.95%,39.53
890855,Sun-Drenched Studio in Clinton Hill,128920,Magera,Brooklyn,Clinton Hill,40.68252,-73.96664,Entire home/apt,100,6,10,2017-07-03,0.13,1,0,20.95%,79.05
893853,Best Location btwn Un Sq/ Chelsea,1208402,Kristen,Manhattan,Flatiron District,40.74207,-73.99094,Entire home/apt,175,25,49,2016-10-17,0.63,1,188,20.95%,138.34
903906,charming house on family block,4837614,Christine & Philip,Brooklyn,South Slope,40.66485,-73.98838,Entire home/apt,329,4,2,2016-08-18,0.05,1,0,20.95%,260.07
908923,Charming East Village Studio,4872812,Toby,Manhattan,East Village,40.72784,-73.98486,Entire home/apt,100,3,2,2017-08-02,0.06,1,0,20.95%,79.05
916311,Rooms in Spacious East Village Apt.,511175,Luis,Manhattan,East Village,40.72361,-73.97877,Private room,180,3,5,2017-02-19,0.08,2,31,20.95%,142.29
919990,2 Bedroom Apt in Caroll Gardens,4629954,Sarah,Brooklyn,Carroll Gardens,40.67573,-73.99878,Entire home/apt,157,6,1,2017-01-03,0.03,1,24,20.95%,124.11
924719,Beautiful East Village Apartment,552453,Christian,Manhattan,East Village,40.72615,-73.98781,Entire home/apt,199,29,12,2017-08-22,0.17,1,31,20.95%,157.31
925137,Cute Manhattan Chelsea Apartment,3458692,Karla,Manhattan,Chelsea,40.74435,-74.00038,Entire home/apt,124,30,4,2016-06-10,0.07,1,42,20.95%,98.02
926337,Charm w/amazing city view by PS1,4260529,Harry,Queens,Long Island City,40.74641,-73.94611,Private room,349,1,30,2016-10-16,0.39,2,365,20.95%,275.88
927597,(2) CLEAN HOME AWAY FROM HOME!,4983320,Terri,Queens,Flushing,40.75444,-73.83057,Private room,76,1,75,2017-01-01,1,2,0,20.95%,60.08
959349,Modern New Duplex with Private Yard,1797637,Daniel,Brooklyn,Williamsburg,40.71765,-73.93999,Entire home/apt,165,7,5,2016-01-03,0.09,1,0,20.95%,130.43
973128,Pretty One Bed in Brooklyn Heights,434473,Patricia,Brooklyn,Brooklyn Heights,40.69224,-73.99638,Entire home/apt,150,30,48,2016-11-11,0.63,1,0,20.95%,118.58
987616,5 Bdrm Historic Brownstone Triplex,4018660,Emily,Brooklyn,Cobble Hill,40.68556,-73.99779,Entire home/apt,350,5,12,2016-08-20,0.17,1,0,20.95%,276.68
990130,Spacious 3br Apartment in Brooklyn,5435713,Nikolai,Brooklyn,Prospect Heights,40.67682,-73.96586,Entire home/apt,225,5,6,2016-08-26,0.08,1,188,20.95%,177.86
999977,Cozy studio apartment on upperwest,5497326,Jennifer,Manhattan,Upper West Side,40.77896,-73.97849,Entire home/apt,295,7,2,2017-08-19,0.03,2,0,20.95%,233.2
1019360,Hip charming Williamsburg apartment,693889,Heather,Brooklyn,Williamsburg,40.70798,-73.94263,Entire home/apt,120,5,7,2016-10-26,0.1,1,0,20.95%,94.86
1021005,Cute Bedroom in Clinton Hill,5619749,Jen,Brooklyn,Bedford-Stuyvesant,40.69017,-73.95493,Private room,50,28,1,2017-01-03,0.03,2,343,20.95%,39.53
1021957,PRIVATE QUIET SUITE,315606,Cynthia,Brooklyn,Crown Heights,40.67515,-73.95435,Private room,78,3,10,2017-08-26,0.14,2,95,20.95%,61.66
1024135,Beautiful UES Studio with Backyard for Sublet,261530,Melissa,Manhattan,Upper East Side,40.77421,-73.9528,Entire home/apt,105,45,20,2017-01-03,0.26,1,109,20.95%,83
1026565,Peaceful Park Slope near subways,825252,Meredith,Brooklyn,Park Slope,40.67651,-73.98007,Entire home/apt,125,2,45,2017-06-19,0.66,1,0,20.95%,98.81
1032610,Beautiful loft in trendy Harlem!,5681729,Sandrine,Manhattan,Harlem,40.80938,-73.94196,Entire home/apt,130,7,5,2017-06-03,0.16,1,231,20.95%,102.77
1037016,Quiet central Williamsburg Loft room,237477,Alexander,Brooklyn,Williamsburg,40.718,-73.96603,Private room,90,5,8,2017-05-31,0.11,1,0,20.95%,71.15
1053523,Beautiful Ground Level Townhouse Ap,4128399,Jose,Manhattan,Lower East Side,40.71886,-73.98497,Entire home/apt,350,3,7,2017-12-10,0.1,1,364,20.95%,276.68
1054006,Bohemian East Village Brownstone,92272,Kristin,Manhattan,Gramercy,40.73323,-73.98224,Private room,80,3,7,2016-09-05,0.1,3,217,20.95%,63.24
1061337,Sunny Private BR Crown Hts Brooklyn,1557383,Candace,Brooklyn,Crown Heights,40.67418,-73.94661,Private room,70,1,4,2017-08-01,0.06,1,0,20.95%,55.34
1065138,Private room in beautiful neighborhood in Brooklyn,5861233,Nevena,Brooklyn,Crown Heights,40.67046,-73.94835,Private room,50,3,2,2017-05-29,0.08,1,0,20.95%,39.53
1069287,Park Slope 1br by Barclays Center/Prospect Park!,5879729,Stephanie,Brooklyn,Williamsburg,40.71273,-73.94399,Entire home/apt,83,30,16,2017-12-02,0.21,2,26,20.95%,65.61
1071743,Brooklyn Family Friendly Brownstone,5895535,Tara,Brooklyn,Crown Heights,40.67151,-73.94885,Entire home/apt,200,2,3,2017-05-29,0.08,1,0,20.95%,158.1
1076324,2BR Sunny Apt - 15 min from MIDTOWN,3864301,Sen,Queens,Sunnyside,40.74361,-73.91662,Entire home/apt,150,30,9,2016-08-20,0.12,2,365,20.95%,118.58
1093977,"Sunny Apt in Harlem, New York",6010467,Mary Anne,Manhattan,Harlem,40.81102,-73.94562,Entire home/apt,85,30,23,2017-12-07,0.47,1,0,20.95%,67.19
1099244,Big UWS 1Bdrm 2 min to Central Park,5604089,Chris,Manhattan,Upper West Side,40.78264,-73.97803,Entire home/apt,200,3,3,2016-10-14,0.06,1,0,20.95%,158.1
1108309,Charming Housebarge w/ outside deck,1018472,Angus,Brooklyn,Sheepshead Bay,40.58408,-73.94122,Entire home/apt,85,4,72,2016-05-28,0.97,2,360,20.95%,67.19
1126492,Andy Phillips,6180052,Andrian,Brooklyn,Fort Greene,40.68769,-73.9749,Private room,99,5,4,2017-09-29,0.17,1,250,20.95%,78.26
1132409,Amazing Upper West Side Loft-Studio,3038687,Karen,Manhattan,Upper West Side,40.78898,-73.97589,Entire home/apt,79,30,12,2016-04-01,0.16,8,36,20.95%,62.45
1132907,1 BDR in Greenwich Village Full APT,3965911,Tim,Manhattan,Greenwich Village,40.72855,-74.00136,Entire home/apt,200,2,26,2017-05-21,0.35,1,188,20.95%,158.1
1137270,large Private room in UWS New York,6169516,Audra,Manhattan,Upper West Side,40.78892,-73.97435,Private room,135,3,13,2016-08-23,0.17,1,219,20.95%,106.72
1138052,Private room in Brooklyn,6131397,Dan,Brooklyn,Sunset Park,40.66582,-73.99349,Private room,65,1,4,2016-08-17,0.11,1,0,20.95%,51.38
1140826,Private room/bedroom in Park Slope/Gowanus BK,6256118,Katie,Brooklyn,Gowanus,40.67173,-73.98968,Private room,49,1,9,2017-08-19,0.19,1,98,20.95%,38.73
1145288,5 STARS***MIDTOWN EAST-BRAND NEW!!!,1475015,Mike,Manhattan,Midtown,40.75274,-73.97026,Entire home/apt,110,30,3,2016-07-04,0.06,52,365,20.95%,86.96
1146653,Luxury 1 Bedroom Central Park Views,836168,Henry,Manhattan,Upper West Side,40.79208,-73.96482,Entire home/apt,1000,30,24,2016-01-27,0.33,11,364,20.95%,790.5
1151582,Quiet & Convenient Upper East Side ,364351,Katie,Manhattan,Upper East Side,40.77068,-73.95867,Private room,115,3,1,2016-11-07,0.03,1,0,20.95%,90.91
1157036,private spacious sunny bedroom,3696460,Radium,Brooklyn,Kensington,40.63381,-73.9714,Private room,50,30,10,2016-11-30,0.13,1,205,20.95%,39.53
1166339,Spring in Central Park-UWS,3496628,Ali,Manhattan,Upper West Side,40.78571,-73.97149,Entire home/apt,239,4,3,2017-05-20,0.04,1,184,20.95%,188.93
1171955,Manhattan apt in the centre of it!,4922378,Erin,Manhattan,Midtown,40.74568,-73.98321,Entire home/apt,275,7,6,2016-10-09,0.08,1,191,20.95%,217.39
1174944,*Soho Duplex* with private rooftop,5189987,Jorge,Manhattan,SoHo,40.7252,-74.00279,Entire home/apt,190,4,25,2017-01-03,0.34,1,0,20.95%,150.2
1178389,"Beautiful, clean 1-bdrm private apt",6447462,Adam,Manhattan,Washington Heights,40.8506,-73.94023,Entire home/apt,70,6,19,2017-07-24,0.26,1,188,20.95%,55.34
1180157,PRIVATE ROOM (BRIGHT & CLEAN) Manhattan NYC,2559004,Sergio,Manhattan,East Harlem,40.80393,-73.94046,Private room,44,30,2,2017-08-12,0.03,5,325,20.95%,34.78
1180618,One-Bedroom Apt. on Upper East Side,6459215,Aryn,Manhattan,Upper East Side,40.76841,-73.95213,Entire home/apt,130,14,8,2016-01-09,0.11,1,332,20.95%,102.77
1194508,Sunny room - Prime Location,6527494,Mar,Manhattan,Two Bridges,40.71166,-73.9972,Private room,80,1,1,2016-07-01,0.03,1,0,20.95%,63.24
1196791,Creative Hub in Upper Manhattan,4324767,Caits & Taf,Manhattan,Washington Heights,40.83448,-73.94476,Private room,90,1,33,2016-05-09,0.48,1,189,20.95%,71.15
1212319,Large room in Washington Heights,3166165,Karen,Manhattan,Washington Heights,40.85121,-73.93734,Private room,55,5,4,2016-08-19,0.07,1,218,20.95%,43.48
1215836,Prospect Park Apt,6533489,Ryan,Brooklyn,Crown Heights,40.67394,-73.95951,Entire home/apt,150,2,1,2017-06-22,0.04,1,0,20.95%,118.58
1220548,Cozy 2 BR apartment in Queens,2050338,Verena,Queens,Richmond Hill,40.69414,-73.82538,Entire home/apt,90,30,33,2017-12-08,0.46,3,298,20.95%,71.15
1221962,Newly Renovated West Village Privat,5962196,Karim,Manhattan,Flatiron District,40.74389,-73.99159,Private room,135,1,17,2016-09-27,0.25,1,365,20.95%,106.72
1238285,Stuyvesant Heights Apt mins 2 City,6270968,Ryan,Brooklyn,Bedford-Stuyvesant,40.68185,-73.94108,Private room,59,3,13,2017-08-18,0.26,2,100,20.95%,46.64
1245977,Charming Prewar on Prospect Park!,6789857,Dayna,Brooklyn,Prospect Heights,40.67321,-73.96574,Entire home/apt,99,5,12,2017-06-29,0.25,1,0,20.95%,78.26
1251566,SPACE FOR 8,6774871,Karece,Brooklyn,Bedford-Stuyvesant,40.68065,-73.95154,Entire home/apt,165,3,130,2017-12-14,1.84,1,0,20.95%,130.43
1270324,Clean & Sunny Clinton Hill/Bed room,5619749,Jen,Brooklyn,Bedford-Stuyvesant,40.68919,-73.95399,Private room,50,30,1,2017-01-01,0.03,2,253,20.95%,39.53
1279234,"Massive, sunny 1-br in Brooklyn",3967827,Ezequiel,Brooklyn,Crown Heights,40.66886,-73.95412,Entire home/apt,150,50,4,2017-08-20,0.07,1,312,20.95%,118.58
1290208,Live like a real New Yorker!,7016230,Andr??,Manhattan,Lower East Side,40.7191,-73.98866,Entire home/apt,80,3,67,2017-01-16,0.92,1,85,20.95%,63.24
1291245,ENORMOUS Artsy 2BR in trendy LES!,2078796,Andy,Manhattan,Chinatown,40.71634,-73.99031,Entire home/apt,399,2,2,2016-09-19,0.05,1,0,20.95%,315.41
1297663,Your West Village NYC 1 Bdm Apt,7055547,Tege,Manhattan,West Village,40.73532,-74.00448,Entire home/apt,144,4,27,2017-01-01,0.39,1,0,20.95%,113.83
1304181,beautiful ROOM in a DREAM APARTMENT,7089676,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,Private room,50,1,49,2017-12-30,0.91,1,14,20.95%,39.53
1305265,Perfect House for the Whole Family,7092157,Dennis,Brooklyn,Kensington,40.64342,-73.97851,Entire home/apt,299,3,4,2017-07-30,0.06,1,321,20.95%,236.36
1306966,Beautiful 1BR: Heart of the Village,5444717,Jonathan,Manhattan,Greenwich Village,40.72805,-73.99871,Entire home/apt,175,2,2,2016-09-04,0.03,1,0,20.95%,138.34
1322432,"Modern, Steps to Subway - Sleeps 4",7178784,Peter,Brooklyn,Bedford-Stuyvesant,40.6844,-73.9489,Entire home/apt,225,4,5,2016-01-01,0.07,1,365,20.95%,177.86
1325472,"Sunny, Huge, Quiet Room Doorman Bld",7182180,Lee,Manhattan,Washington Heights,40.85704,-73.93789,Private room,82,1,6,2017-09-07,0.1,2,334,20.95%,64.82
